first_date,days_since,active_users
2020-05-23,60,1
2020-05-23,61,4
2020-05-23,62,9
2020-05-23,63,5
2020-05-23,64,4
2020-05-23,65,9
2020-05-23,66,6
2020-05-23,67,7
2020-05-23,68,3
2020-05-23,69,1
2020-05-23,70,4
2020-05-23,71,4
2020-05-23,72,2
2020-05-23,73,4
2020-05-23,74,6
2020-05-23,75,5
2020-05-23,76,3
2020-05-23,77,5
2020-05-23,78,8
2020-05-23,79,7
2020-05-23,80,5
2020-05-23,81,5
2020-05-23,82,3
2020-05-23,83,6
2020-05-23,84,5
2020-05-23,85,6
2020-05-23,86,7
2020-05-23,87,10
2020-05-23,88,4
2020-05-23,89,2
2020-05-23,90,3
2020-05-23,91,2
2020-05-23,92,2
2020-05-23,93,7
2020-05-23,94,2
2020-05-23,95,4
2020-05-23,96,9
2020-05-23,97,7
2020-05-23,98,5
2020-05-23,99,6
2020-05-23,100,5
2020-05-23,101,6
2020-05-23,102,5
2020-05-23,103,6
2020-05-23,104,8
2020-05-23,105,2
2020-05-23,106,3
2020-05-23,107,2
2020-05-23,108,2
2020-05-23,109,7
2020-05-23,110,5
2020-05-23,111,7
2020-05-23,112,2
2020-05-23,113,1
2020-05-23,114,4
2020-05-23,115,3
2020-05-23,116,2
2020-05-23,117,6
2020-05-23,118,6
2020-05-23,119,1
2020-05-23,121,4
2020-05-23,122,2
2020-05-23,123,4
2020-05-23,124,1
2020-05-23,126,1
2020-05-23,127,2
2020-05-23,128,6
2020-05-23,129,3
2020-05-23,130,9
2020-05-23,131,2
2020-05-23,132,2
2020-05-23,133,1
2020-05-23,134,1
2020-05-23,135,2
2020-05-23,136,1
2020-05-23,137,1
2020-05-23,139,2
2020-05-23,140,4
2020-05-23,141,3
2020-05-23,142,1
2020-05-23,143,3
2020-05-23,144,2
2020-05-23,145,3
2020-05-23,146,1
2020-05-23,147,1
2020-05-23,148,1
2020-05-23,152,1
2020-05-23,153,2
2020-05-23,154,2
2020-05-23,155,1
2020-05-23,156,4
2020-05-23,157,1
2020-05-23,158,1
2020-05-23,159,1
2020-05-23,160,1
2020-05-23,162,2
2020-05-23,163,1
2020-05-23,165,1
2020-05-23,167,1
2020-05-23,168,1
2020-05-23,169,1
2020-05-23,170,1
2020-05-23,171,2
2020-05-23,172,1
2020-05-23,174,3
2020-05-23,175,3
2020-05-23,176,2
2020-05-23,177,1
2020-05-23,178,2
2020-05-23,179,3
2020-05-23,180,3
2020-05-23,181,1
2020-05-24,0,1014
2020-05-24,1,37
2020-05-24,2,13
2020-05-24,3,4
2020-05-24,4,7
2020-05-24,5,5
2020-05-24,6,6
2020-05-24,7,9
2020-05-24,8,3
2020-05-24,9,4
2020-05-24,10,8
2020-05-24,11,2
2020-05-24,12,5
2020-05-24,13,6
2020-05-24,14,14
2020-05-24,15,9
2020-05-24,16,7
2020-05-24,17,12
2020-05-24,18,7
2020-05-24,19,8
2020-05-24,20,4
2020-05-24,21,6
2020-05-24,22,4
2020-05-24,23,5
2020-05-24,24,5
2020-05-24,25,8
2020-05-24,26,9
2020-05-24,27,6
2020-05-24,28,10
2020-05-24,29,8
2020-05-24,30,6
2020-05-24,32,8
2020-05-24,33,6
2020-05-24,34,2
2020-05-24,35,1
2020-05-24,36,3
2020-05-24,37,8
2020-05-24,38,2
2020-05-24,39,2
2020-05-24,40,5
2020-05-24,41,7
2020-05-24,42,1
2020-05-24,43,5
2020-05-24,44,4
2020-05-24,45,3
2020-05-24,46,7
2020-05-24,47,6
2020-05-24,48,4
2020-05-24,49,3
2020-05-24,50,1
2020-05-24,51,3
2020-05-24,52,5
2020-05-24,53,2
2020-05-24,54,3
2020-05-24,55,5
2020-05-24,56,9
2020-05-24,57,3
2020-05-24,58,9
2020-05-24,59,2
2020-05-24,60,5
2020-05-24,61,8
2020-05-24,63,2
2020-05-24,64,4
2020-05-24,65,4
2020-05-24,66,8
2020-05-24,67,4
2020-05-24,69,4
2020-05-24,70,3
2020-05-24,71,1
2020-05-24,72,6
2020-05-24,73,4
2020-05-24,74,7
2020-05-24,75,5
2020-05-24,76,2
2020-05-24,77,4
2020-05-24,78,4
2020-05-24,79,2
2020-05-24,80,1
2020-05-24,81,2
2020-05-24,82,5
2020-05-24,83,3
2020-05-24,84,5
2020-05-24,85,2
2020-05-24,86,7
2020-05-24,87,2
2020-05-24,88,1
2020-05-24,89,5
2020-05-24,90,1
2020-05-24,91,2
2020-05-24,92,6
2020-05-24,93,3
2020-05-24,94,4
2020-05-24,95,4
2020-05-24,96,7
2020-05-24,97,2
2020-05-24,98,1
2020-05-24,99,5
2020-05-24,100,6
2020-05-24,101,2
2020-05-24,102,1
2020-05-24,103,5
2020-05-24,104,1
2020-05-24,105,1
2020-05-24,106,2
2020-05-24,107,4
2020-05-24,108,4
2020-05-24,109,2
2020-05-24,110,3
2020-05-24,111,2
2020-05-24,112,2
2020-05-24,113,6
2020-05-24,114,5
2020-05-24,115,4
2020-05-24,116,2
2020-05-24,117,6
2020-05-24,118,2
2020-05-24,119,6
2020-05-24,120,5
2020-05-24,121,1
2020-05-24,122,4
2020-05-24,123,1
2020-05-24,124,5
2020-05-24,125,1
2020-05-24,126,3
2020-05-24,127,5
2020-05-24,128,2
2020-05-24,129,3
2020-05-24,130,1
2020-05-24,132,2
2020-05-24,133,4
2020-05-24,134,1
2020-05-24,135,1
2020-05-24,137,1
2020-05-24,139,3
2020-05-24,140,4
2020-05-24,141,1
2020-05-24,146,3
2020-05-24,147,2
2020-05-24,148,2
2020-05-24,150,1
2020-05-24,151,1
2020-05-24,153,2
2020-05-24,154,4
2020-05-24,155,3
2020-05-24,157,1
2020-05-24,158,1
2020-05-24,159,1
2020-05-24,161,1
2020-05-24,162,1
2020-05-24,163,2
2020-05-24,165,1
2020-05-24,166,1
2020-05-24,167,3
2020-05-24,168,2
2020-05-24,169,1
2020-05-24,170,1
2020-05-24,171,1
2020-05-24,172,1
2020-05-24,173,3
2020-05-24,174,1
2020-05-24,175,2
2020-05-24,176,1
2020-05-24,178,3
2020-05-24,179,1
2020-05-24,180,1
2020-05-24,181,1
2020-05-25,0,769
2020-05-25,1,25
2020-05-25,2,8
2020-05-25,3,5
2020-05-25,4,6
2020-05-25,5,2
2020-05-25,6,2
2020-05-25,7,6
2020-05-25,8,2
2020-05-25,10,4
2020-05-25,12,1
2020-05-25,13,2
2020-05-25,14,7
2020-05-25,15,5
2020-05-25,16,11
2020-05-25,17,4
2020-05-25,18,3
2020-05-25,19,8
2020-05-25,20,4
2020-05-25,21,8
2020-05-25,22,7
2020-05-25,23,4
2020-05-25,24,2
2020-05-25,25,8
2020-05-25,26,6
2020-05-25,27,3
2020-05-25,28,9
2020-05-25,30,4
2020-05-25,32,4
2020-05-25,33,1
2020-05-25,35,2
2020-05-25,36,3
2020-05-25,37,1
2020-05-25,38,1
2020-05-25,39,1
2020-05-25,40,1
2020-05-25,41,2
2020-05-25,42,2
2020-05-25,43,3
2020-05-25,44,3
2020-05-25,45,3
2020-05-25,46,5
2020-05-25,47,5
2020-05-25,48,1
2020-05-25,49,3
2020-05-25,50,2
2020-05-25,51,5
2020-05-25,52,2
2020-05-25,53,2
2020-05-25,54,3
2020-05-25,55,3
2020-05-25,56,1
2020-05-25,57,2
2020-05-25,58,7
2020-05-25,59,5
2020-05-25,60,6
2020-05-25,61,4
2020-05-25,62,1
2020-05-25,63,4
2020-05-25,64,5
2020-05-25,65,1
2020-05-25,66,2
2020-05-25,67,1
2020-05-25,68,3
2020-05-25,69,4
2020-05-25,70,3
2020-05-25,71,1
2020-05-25,72,5
2020-05-25,73,4
2020-05-25,74,4
2020-05-25,75,2
2020-05-25,76,4
2020-05-25,77,2
2020-05-25,78,2
2020-05-25,79,2
2020-05-25,80,4
2020-05-25,81,3
2020-05-25,82,3
2020-05-25,83,1
2020-05-25,84,5
2020-05-25,85,3
2020-05-25,86,1
2020-05-25,87,5
2020-05-25,88,6
2020-05-25,89,2
2020-05-25,90,4
2020-05-25,91,5
2020-05-25,92,6
2020-05-25,93,2
2020-05-25,94,3
2020-05-25,95,2
2020-05-25,96,1
2020-05-25,97,2
2020-05-25,98,1
2020-05-25,99,5
2020-05-25,100,3
2020-05-25,101,2
2020-05-25,102,3
2020-05-25,103,1
2020-05-25,104,1
2020-05-25,105,1
2020-05-25,106,2
2020-05-25,107,8
2020-05-25,108,4
2020-05-25,109,5
2020-05-25,110,1
2020-05-25,111,1
2020-05-25,112,3
2020-05-25,113,4
2020-05-25,114,1
2020-05-25,115,1
2020-05-25,116,9
2020-05-25,117,3
2020-05-25,118,2
2020-05-25,119,1
2020-05-25,120,2
2020-05-25,121,2
2020-05-25,122,1
2020-05-25,123,1
2020-05-25,125,2
2020-05-25,126,3
2020-05-25,127,4
2020-05-25,128,3
2020-05-25,129,3
2020-05-25,130,4
2020-05-25,132,2
2020-05-25,133,1
2020-05-25,134,1
2020-05-25,136,1
2020-05-25,137,1
2020-05-25,138,2
2020-05-25,139,3
2020-05-25,141,3
2020-05-25,142,2
2020-05-25,143,2
2020-05-25,144,1
2020-05-25,145,4
2020-05-25,146,3
2020-05-25,147,1
2020-05-25,148,2
2020-05-25,150,3
2020-05-25,151,3
2020-05-25,152,1
2020-05-25,153,2
2020-05-25,154,1
2020-05-25,155,2
2020-05-25,156,2
2020-05-25,159,1
2020-05-25,162,1
2020-05-25,164,1
2020-05-25,166,1
2020-05-25,168,1
2020-05-25,169,1
2020-05-25,170,2
2020-05-25,171,2
2020-05-25,172,1
2020-05-25,173,2
2020-05-25,174,2
2020-05-25,175,2
2020-05-25,177,3
2020-05-25,178,3
2020-05-26,0,731
2020-05-26,1,15
2020-05-26,2,3
2020-05-26,3,2
2020-05-26,4,8
2020-05-26,5,3
2020-05-26,6,4
2020-05-26,7,4
2020-05-26,8,6
2020-05-26,9,5
2020-05-26,10,2
2020-05-26,11,3
2020-05-26,12,3
2020-05-26,13,2
2020-05-26,14,10
2020-05-26,15,14
2020-05-26,16,7
2020-05-26,17,7
2020-05-26,18,6
2020-05-26,19,4
2020-05-26,20,3
2020-05-26,21,6
2020-05-26,23,7
2020-05-26,24,4
2020-05-26,26,2
2020-05-26,27,4
2020-05-26,28,8
2020-05-26,29,2
2020-05-26,30,2
2020-05-26,31,3
2020-05-26,32,1
2020-05-26,34,4
2020-05-26,35,2
2020-05-26,36,4
2020-05-26,37,1
2020-05-26,38,3
2020-05-26,39,3
2020-05-26,41,1
2020-05-26,42,4
2020-05-26,43,1
2020-05-26,44,2
2020-05-26,45,3
2020-05-26,46,5
2020-05-26,47,2
2020-05-26,48,3
2020-05-26,49,4
2020-05-26,50,2
2020-05-26,51,3
2020-05-26,52,5
2020-05-26,53,5
2020-05-26,54,1
2020-05-26,55,2
2020-05-26,56,2
2020-05-26,57,2
2020-05-26,58,3
2020-05-26,59,7
2020-05-26,60,5
2020-05-26,61,2
2020-05-26,62,1
2020-05-26,63,5
2020-05-26,64,6
2020-05-26,65,3
2020-05-26,66,2
2020-05-26,67,3
2020-05-26,68,1
2020-05-26,69,5
2020-05-26,70,4
2020-05-26,71,1
2020-05-26,72,6
2020-05-26,73,2
2020-05-26,76,3
2020-05-26,77,2
2020-05-26,78,4
2020-05-26,79,2
2020-05-26,80,1
2020-05-26,81,2
2020-05-26,82,1
2020-05-26,83,4
2020-05-26,84,3
2020-05-26,85,1
2020-05-26,88,1
2020-05-26,89,1
2020-05-26,90,2
2020-05-26,91,3
2020-05-26,92,1
2020-05-26,94,2
2020-05-26,95,2
2020-05-26,96,5
2020-05-26,97,2
2020-05-26,98,3
2020-05-26,99,4
2020-05-26,101,5
2020-05-26,103,2
2020-05-26,104,5
2020-05-26,105,3
2020-05-26,106,6
2020-05-26,107,5
2020-05-26,108,5
2020-05-26,109,4
2020-05-26,111,4
2020-05-26,112,6
2020-05-26,113,3
2020-05-26,114,5
2020-05-26,115,4
2020-05-26,116,2
2020-05-26,117,3
2020-05-26,118,5
2020-05-26,119,2
2020-05-26,120,2
2020-05-26,121,1
2020-05-26,122,2
2020-05-26,123,2
2020-05-26,124,1
2020-05-26,126,1
2020-05-26,127,1
2020-05-26,130,1
2020-05-26,131,2
2020-05-26,134,3
2020-05-26,135,3
2020-05-26,136,1
2020-05-26,137,1
2020-05-26,138,1
2020-05-26,141,2
2020-05-26,142,2
2020-05-26,143,2
2020-05-26,144,1
2020-05-26,146,2
2020-05-26,147,1
2020-05-26,148,3
2020-05-26,149,3
2020-05-26,150,1
2020-05-26,151,4
2020-05-26,152,1
2020-05-26,154,1
2020-05-26,157,2
2020-05-26,159,1
2020-05-26,161,2
2020-05-26,162,1
2020-05-26,163,1
2020-05-26,165,2
2020-05-26,166,2
2020-05-26,167,2
2020-05-26,169,2
2020-05-26,170,1
2020-05-26,172,2
2020-05-26,173,4
2020-05-26,176,2
2020-05-26,177,1
2020-05-26,178,1
2020-05-27,0,594
2020-05-27,1,12
2020-05-27,2,8
2020-05-27,3,4
2020-05-27,4,3
2020-05-27,5,8
2020-05-27,6,3
2020-05-27,7,5
2020-05-27,8,6
2020-05-27,9,7
2020-05-27,10,2
2020-05-27,11,2
2020-05-27,12,8
2020-05-27,13,3
2020-05-27,14,9
2020-05-27,15,8
2020-05-27,16,4
2020-05-27,17,5
2020-05-27,18,7
2020-05-27,19,7
2020-05-27,20,9
2020-05-27,21,3
2020-05-27,22,3
2020-05-27,23,7
2020-05-27,24,7
2020-05-27,25,1
2020-05-27,26,4
2020-05-27,27,5
2020-05-27,28,5
2020-05-27,29,3
2020-05-27,30,4
2020-05-27,31,2
2020-05-27,33,1
2020-05-27,34,4
2020-05-27,35,3
2020-05-27,36,4
2020-05-27,37,4
2020-05-27,38,3
2020-05-27,40,3
2020-05-27,42,1
2020-05-27,43,1
2020-05-27,44,3
2020-05-27,45,1
2020-05-27,46,1
2020-05-27,47,2
2020-05-27,48,4
2020-05-27,49,2
2020-05-27,50,3
2020-05-27,51,4
2020-05-27,52,6
2020-05-27,53,5
2020-05-27,54,2
2020-05-27,55,3
2020-05-27,56,2
2020-05-27,57,2
2020-05-27,58,4
2020-05-27,59,2
2020-05-27,60,4
2020-05-27,63,3
2020-05-27,65,2
2020-05-27,66,1
2020-05-27,67,1
2020-05-27,68,1
2020-05-27,69,2
2020-05-27,70,2
2020-05-27,71,4
2020-05-27,72,3
2020-05-27,73,1
2020-05-27,74,3
2020-05-27,75,1
2020-05-27,76,4
2020-05-27,77,5
2020-05-27,78,2
2020-05-27,79,2
2020-05-27,80,2
2020-05-27,81,1
2020-05-27,82,2
2020-05-27,83,7
2020-05-27,84,6
2020-05-27,85,1
2020-05-27,86,3
2020-05-27,87,1
2020-05-27,88,2
2020-05-27,89,1
2020-05-27,90,3
2020-05-27,91,2
2020-05-27,92,4
2020-05-27,93,4
2020-05-27,94,1
2020-05-27,95,1
2020-05-27,96,1
2020-05-27,97,2
2020-05-27,98,2
2020-05-27,99,2
2020-05-27,100,3
2020-05-27,101,2
2020-05-27,103,6
2020-05-27,104,2
2020-05-27,105,1
2020-05-27,107,5
2020-05-27,108,2
2020-05-27,109,2
2020-05-27,110,1
2020-05-27,111,1
2020-05-27,112,1
2020-05-27,114,4
2020-05-27,117,2
2020-05-27,118,1
2020-05-27,119,2
2020-05-27,120,1
2020-05-27,123,2
2020-05-27,124,2
2020-05-27,126,2
2020-05-27,127,2
2020-05-27,128,1
2020-05-27,129,1
2020-05-27,130,3
2020-05-27,132,1
2020-05-27,133,1
2020-05-27,134,1
2020-05-27,135,1
2020-05-27,136,3
2020-05-27,137,3
2020-05-27,138,2
2020-05-27,139,3
2020-05-27,146,3
2020-05-27,147,1
2020-05-27,148,5
2020-05-27,149,1
2020-05-27,150,1
2020-05-27,151,2
2020-05-27,152,1
2020-05-27,153,1
2020-05-27,154,1
2020-05-27,156,3
2020-05-27,158,1
2020-05-27,161,1
2020-05-27,163,1
2020-05-27,164,1
2020-05-27,167,1
2020-05-27,169,1
2020-05-27,170,3
2020-05-27,171,2
2020-05-27,175,3
2020-05-27,176,2
2020-05-27,177,2
2020-05-28,0,373
2020-05-28,1,5
2020-05-28,2,5
2020-05-28,3,4
2020-05-28,4,2
2020-05-28,5,3
2020-05-28,6,5
2020-05-28,7,2
2020-05-28,8,1
2020-05-28,9,3
2020-05-28,11,1
2020-05-28,12,6
2020-05-28,13,3
2020-05-28,14,6
2020-05-28,15,8
2020-05-28,16,7
2020-05-28,17,13
2020-05-28,18,5
2020-05-28,19,4
2020-05-28,20,2
2020-05-28,21,10
2020-05-28,22,4
2020-05-28,23,2
2020-05-28,24,1
2020-05-28,25,8
2020-05-28,26,6
2020-05-28,27,4
2020-05-28,28,4
2020-05-28,29,5
2020-05-28,30,1
2020-05-28,32,2
2020-05-28,35,1
2020-05-28,37,2
2020-05-28,39,3
2020-05-28,40,1
2020-05-28,41,1
2020-05-28,43,1
2020-05-28,44,1
2020-05-28,45,1
2020-05-28,46,1
2020-05-28,49,1
2020-05-28,50,2
2020-05-28,52,1
2020-05-28,53,1
2020-05-28,54,4
2020-05-28,56,4
2020-05-28,57,2
2020-05-28,59,1
2020-05-28,60,5
2020-05-28,61,2
2020-05-28,62,3
2020-05-28,63,2
2020-05-28,64,2
2020-05-28,66,1
2020-05-28,67,3
2020-05-28,68,4
2020-05-28,69,2
2020-05-28,70,1
2020-05-28,72,1
2020-05-28,74,5
2020-05-28,75,1
2020-05-28,77,1
2020-05-28,81,3
2020-05-28,82,2
2020-05-28,83,2
2020-05-28,85,3
2020-05-28,88,2
2020-05-28,89,3
2020-05-28,90,1
2020-05-28,91,2
2020-05-28,92,2
2020-05-28,94,2
2020-05-28,95,1
2020-05-28,96,5
2020-05-28,97,3
2020-05-28,98,2
2020-05-28,99,3
2020-05-28,101,1
2020-05-28,102,4
2020-05-28,103,1
2020-05-28,104,2
2020-05-28,105,1
2020-05-28,106,1
2020-05-28,108,2
2020-05-28,110,2
2020-05-28,112,1
2020-05-28,113,2
2020-05-28,114,1
2020-05-28,118,2
2020-05-28,119,2
2020-05-28,120,2
2020-05-28,121,2
2020-05-28,123,1
2020-05-28,124,1
2020-05-28,125,3
2020-05-28,128,1
2020-05-28,131,2
2020-05-28,132,1
2020-05-28,133,2
2020-05-28,135,1
2020-05-28,141,1
2020-05-28,143,1
2020-05-28,144,1
2020-05-28,147,2
2020-05-28,150,1
2020-05-28,152,2
2020-05-28,153,2
2020-05-28,155,1
2020-05-28,163,1
2020-05-28,168,1
2020-05-28,172,1
2020-05-28,173,2
2020-05-28,176,1
2020-05-29,0,506
2020-05-29,1,10
2020-05-29,2,5
2020-05-29,3,8
2020-05-29,4,4
2020-05-29,5,4
2020-05-29,6,4
2020-05-29,7,5
2020-05-29,8,4
2020-05-29,9,3
2020-05-29,10,5
2020-05-29,11,1
2020-05-29,12,3
2020-05-29,13,3
2020-05-29,14,11
2020-05-29,15,10
2020-05-29,16,13
2020-05-29,17,8
2020-05-29,18,9
2020-05-29,19,9
2020-05-29,20,8
2020-05-29,21,8
2020-05-29,22,4
2020-05-29,23,2
2020-05-29,24,8
2020-05-29,25,4
2020-05-29,26,8
2020-05-29,27,11
2020-05-29,28,6
2020-05-29,29,1
2020-05-29,30,1
2020-05-29,31,3
2020-05-29,32,4
2020-05-29,33,2
2020-05-29,34,3
2020-05-29,35,5
2020-05-29,36,5
2020-05-29,37,1
2020-05-29,38,2
2020-05-29,39,4
2020-05-29,40,3
2020-05-29,42,2
2020-05-29,43,2
2020-05-29,45,2
2020-05-29,46,2
2020-05-29,47,2
2020-05-29,48,3
2020-05-29,49,1
2020-05-29,50,4
2020-05-29,51,2
2020-05-29,52,1
2020-05-29,53,1
2020-05-29,54,2
2020-05-29,55,1
2020-05-29,56,2
2020-05-29,57,1
2020-05-29,58,2
2020-05-29,59,3
2020-05-29,60,4
2020-05-29,61,5
2020-05-29,62,2
2020-05-29,63,1
2020-05-29,64,1
2020-05-29,65,5
2020-05-29,66,1
2020-05-29,67,3
2020-05-29,68,1
2020-05-29,69,1
2020-05-29,70,1
2020-05-29,71,2
2020-05-29,72,4
2020-05-29,74,1
2020-05-29,76,1
2020-05-29,79,2
2020-05-29,80,7
2020-05-29,82,3
2020-05-29,83,2
2020-05-29,84,1
2020-05-29,86,4
2020-05-29,87,7
2020-05-29,88,5
2020-05-29,89,1
2020-05-29,90,2
2020-05-29,91,2
2020-05-29,94,2
2020-05-29,96,4
2020-05-29,97,4
2020-05-29,98,4
2020-05-29,101,3
2020-05-29,102,3
2020-05-29,103,1
2020-05-29,104,3
2020-05-29,106,1
2020-05-29,109,1
2020-05-29,110,3
2020-05-29,111,2
2020-05-29,112,1
2020-05-29,113,3
2020-05-29,114,1
2020-05-29,115,2
2020-05-29,116,4
2020-05-29,117,3
2020-05-29,118,4
2020-05-29,119,1
2020-05-29,120,3
2020-05-29,122,5
2020-05-29,123,4
2020-05-29,124,5
2020-05-29,125,3
2020-05-29,127,1
2020-05-29,129,2
2020-05-29,130,2
2020-05-29,133,1
2020-05-29,134,2
2020-05-29,135,1
2020-05-29,136,1
2020-05-29,137,2
2020-05-29,138,1
2020-05-29,140,1
2020-05-29,144,3
2020-05-29,145,1
2020-05-29,148,1
2020-05-29,149,1
2020-05-29,151,2
2020-05-29,154,1
2020-05-29,156,3
2020-05-29,158,1
2020-05-29,160,1
2020-05-29,161,1
2020-05-29,162,3
2020-05-29,165,1
2020-05-29,166,1
2020-05-29,168,1
2020-05-29,169,4
2020-05-29,170,2
2020-05-29,171,1
2020-05-29,173,2
2020-05-29,174,2
2020-05-30,0,592
2020-05-30,1,16
2020-05-30,2,7
2020-05-30,3,5
2020-05-30,4,3
2020-05-30,5,3
2020-05-30,6,5
2020-05-30,7,3
2020-05-30,8,4
2020-05-30,9,3
2020-05-30,10,2
2020-05-30,11,2
2020-05-30,12,4
2020-05-30,13,2
2020-05-30,14,17
2020-05-30,15,19
2020-05-30,16,7
2020-05-30,17,10
2020-05-30,18,8
2020-05-30,19,8
2020-05-30,20,12
2020-05-30,21,6
2020-05-30,22,3
2020-05-30,23,5
2020-05-30,24,9
2020-05-30,25,5
2020-05-30,26,10
2020-05-30,27,13
2020-05-30,28,7
2020-05-30,29,3
2020-05-30,30,3
2020-05-30,31,3
2020-05-30,32,4
2020-05-30,33,3
2020-05-30,34,1
2020-05-30,35,5
2020-05-30,36,1
2020-05-30,37,1
2020-05-30,39,3
2020-05-30,40,3
2020-05-30,41,2
2020-05-30,42,2
2020-05-30,43,2
2020-05-30,44,3
2020-05-30,45,3
2020-05-30,46,3
2020-05-30,47,2
2020-05-30,48,3
2020-05-30,49,6
2020-05-30,50,3
2020-05-30,51,3
2020-05-30,52,1
2020-05-30,53,1
2020-05-30,55,2
2020-05-30,56,4
2020-05-30,57,2
2020-05-30,58,3
2020-05-30,59,2
2020-05-30,60,3
2020-05-30,61,3
2020-05-30,62,1
2020-05-30,63,1
2020-05-30,65,2
2020-05-30,66,2
2020-05-30,68,1
2020-05-30,69,1
2020-05-30,70,3
2020-05-30,72,3
2020-05-30,73,2
2020-05-30,74,2
2020-05-30,75,2
2020-05-30,76,4
2020-05-30,77,4
2020-05-30,78,4
2020-05-30,79,3
2020-05-30,80,4
2020-05-30,81,5
2020-05-30,82,4
2020-05-30,83,4
2020-05-30,84,1
2020-05-30,86,3
2020-05-30,87,1
2020-05-30,88,3
2020-05-30,89,2
2020-05-30,90,2
2020-05-30,91,1
2020-05-30,92,4
2020-05-30,93,3
2020-05-30,94,2
2020-05-30,95,2
2020-05-30,96,2
2020-05-30,97,1
2020-05-30,98,2
2020-05-30,100,7
2020-05-30,102,3
2020-05-30,103,4
2020-05-30,104,3
2020-05-30,105,1
2020-05-30,107,4
2020-05-30,109,2
2020-05-30,110,1
2020-05-30,111,2
2020-05-30,112,3
2020-05-30,113,1
2020-05-30,114,2
2020-05-30,116,6
2020-05-30,117,1
2020-05-30,118,5
2020-05-30,120,2
2020-05-30,121,2
2020-05-30,122,1
2020-05-30,123,1
2020-05-30,125,3
2020-05-30,126,2
2020-05-30,128,3
2020-05-30,130,1
2020-05-30,131,2
2020-05-30,133,3
2020-05-30,134,2
2020-05-30,139,1
2020-05-30,141,2
2020-05-30,143,1
2020-05-30,145,3
2020-05-30,146,2
2020-05-30,148,1
2020-05-30,150,1
2020-05-30,152,1
2020-05-30,156,1
2020-05-30,157,2
2020-05-30,159,1
2020-05-30,160,1
2020-05-30,161,4
2020-05-30,162,2
2020-05-30,163,2
2020-05-30,167,3
2020-05-30,168,6
2020-05-30,169,2
2020-05-31,0,608
2020-05-31,1,12
2020-05-31,2,8
2020-05-31,3,3
2020-05-31,4,5
2020-05-31,5,6
2020-05-31,6,5
2020-05-31,7,4
2020-05-31,8,5
2020-05-31,9,3
2020-05-31,10,2
2020-05-31,11,2
2020-05-31,12,4
2020-05-31,13,1
2020-05-31,14,19
2020-05-31,15,13
2020-05-31,16,9
2020-05-31,17,4
2020-05-31,18,5
2020-05-31,19,10
2020-05-31,20,1
2020-05-31,21,3
2020-05-31,22,10
2020-05-31,23,12
2020-05-31,24,12
2020-05-31,25,8
2020-05-31,26,10
2020-05-31,27,6
2020-05-31,28,4
2020-05-31,29,8
2020-05-31,30,5
2020-05-31,31,4
2020-05-31,32,2
2020-05-31,33,2
2020-05-31,34,5
2020-05-31,35,3
2020-05-31,36,1
2020-05-31,37,3
2020-05-31,38,4
2020-05-31,39,1
2020-05-31,40,2
2020-05-31,41,1
2020-05-31,42,2
2020-05-31,43,4
2020-05-31,44,2
2020-05-31,45,1
2020-05-31,46,2
2020-05-31,47,2
2020-05-31,48,3
2020-05-31,51,2
2020-05-31,52,4
2020-05-31,53,1
2020-05-31,54,1
2020-05-31,55,3
2020-05-31,56,2
2020-05-31,57,2
2020-05-31,58,1
2020-05-31,59,2
2020-05-31,60,3
2020-05-31,61,3
2020-05-31,62,1
2020-05-31,63,3
2020-05-31,64,4
2020-05-31,65,4
2020-05-31,66,7
2020-05-31,68,1
2020-05-31,71,1
2020-05-31,72,2
2020-05-31,73,4
2020-05-31,74,2
2020-05-31,75,3
2020-05-31,76,1
2020-05-31,77,2
2020-05-31,78,4
2020-05-31,79,5
2020-05-31,80,2
2020-05-31,81,3
2020-05-31,82,2
2020-05-31,84,2
2020-05-31,85,3
2020-05-31,86,2
2020-05-31,87,4
2020-05-31,88,5
2020-05-31,89,9
2020-05-31,91,2
2020-05-31,92,5
2020-05-31,93,6
2020-05-31,94,2
2020-05-31,95,2
2020-05-31,96,2
2020-05-31,98,3
2020-05-31,99,2
2020-05-31,100,4
2020-05-31,101,2
2020-05-31,102,6
2020-05-31,103,4
2020-05-31,104,4
2020-05-31,106,3
2020-05-31,107,3
2020-05-31,108,5
2020-05-31,109,3
2020-05-31,110,2
2020-05-31,111,1
2020-05-31,112,1
2020-05-31,113,1
2020-05-31,114,3
2020-05-31,115,3
2020-05-31,116,1
2020-05-31,118,2
2020-05-31,119,1
2020-05-31,120,1
2020-05-31,121,5
2020-05-31,122,3
2020-05-31,124,1
2020-05-31,125,1
2020-05-31,126,1
2020-05-31,127,1
2020-05-31,131,1
2020-05-31,133,1
2020-05-31,135,1
2020-05-31,136,2
2020-05-31,138,1
2020-05-31,140,2
2020-05-31,142,1
2020-05-31,143,1
2020-05-31,144,2
2020-05-31,147,2
2020-05-31,148,1
2020-05-31,149,1
2020-05-31,151,2
2020-05-31,154,1
2020-05-31,155,1
2020-05-31,156,3
2020-05-31,158,2
2020-05-31,159,2
2020-05-31,160,1
2020-05-31,161,1
2020-05-31,162,2
2020-05-31,163,1
2020-05-31,164,1
2020-05-31,167,1
2020-05-31,168,2
2020-05-31,172,1
2020-06-01,0,492
2020-06-01,1,11
2020-06-01,2,8
2020-06-01,3,4
2020-06-01,4,3
2020-06-01,5,7
